Step = 10

Output time:            135.825 sec

Total time:           31231.739 sec

--------------------------------------------------
Step = 7130

Force time:           26427.746 sec
Mobility time:         3464.358 sec
Integration time:     25580.667 sec
Cross-slip time:          0.453 sec
Collision time:          82.004 sec
Topology time:           44.567 sec
Remesh time:              0.262 sec
Output time:            136.017 sec

Total time:           31270.429 sec

--------------------------------------------------
Step = 7140

Force time:           26463.401 sec
Mobility time:         3468.733 sec
Integration time:     25614.761 sec
Cross-slip time:          0.454 sec
Collision time:          82.119 sec
Topology time:           44.630 sec
Remesh time:              0.262 sec
Output time:            136.208 sec

Total time:           31312.308 sec

--------------------------------------------------
Step = 7150

Force time:           26499.128 sec
Mobility time:         3472.887 sec
Integration time:     25648.662 sec
Cross-slip time:          0.455 sec
Collision time:          82.233 sec
Topology time:           44.693 sec
Remesh time:              0.263 sec
Output time:            136.399 sec

Total time:           31354.158 sec

--------------------------------------------------
Step = 7160

Force time:           26538.818 sec
Mobility time:         3478.218 sec
Integration time:     25686.720 sec
Cross-slip time:          0.455 sec
Collision time:          82.349 sec
Topology time:           44.756 sec
Remesh time:              0.263 sec
Output time:            136.590 sec

Total time:           31401.294 sec

--------------------------------------------------
Step = 7170

Force time:           26578.736 sec
Mobility time:         3483.345 sec
Integration time:     25726.190 sec
Cross-slip time:          0.456 sec
Collision time:          82.465 sec
Topology time:           44.818 sec
Remesh time:              0.263 sec
Output time:            136.780 sec

Total time:           31448.323 sec

--------------------------------------------------
Step = 7180

Force time:           26613.367 sec
Mobility time:         3487.860 sec
Integration time:     25758.777 sec
Cross-slip time:          0.457 sec
Collision time:          82.580 sec
Topology time:           44.881 sec
Remesh time:              0.264 sec
Output time:            136.971 sec

Total time:           31489.434 sec

--------------------------------------------------
Step = 7190

Force time:           26656.780 sec
Mobility time:         3494.398 sec
Integration time:     25803.228 sec
Cross-slip time:          0.457 sec
Collision time:          82.696 sec
Topology time:           44.945 sec
Remesh time:              0.264 sec
Output time:            137.161 sec

Total time:           31541.295 sec

--------------------------------------------------
Step = 7200

Force time:           26687.955 sec
Mobility time:         3498.035 sec
Integration time:     25833.062 sec
Cross-slip time:          0.458 sec
Collision time:          82.811 sec
Topology time:           45.009 sec
Remesh time:              0.265 sec
Output time:            137.352 sec

Total time:           31577.978 sec

--------------------------------------------------
Step = 7210

Force time:           26725.506 sec
Mobility time:         3502.452 sec
Integration time:     25869.810 sec
Cross-slip time:          0.459 sec
Collision time:          82.925 sec
Topology time:           45.073 sec
Remesh time:              0.265 sec
Output time:            137.543 sec

Total time:           31621.893 sec

--------------------------------------------------
Step = 7220

Force time:           26762.774 sec
Mobility time:         3508.203 sec
Integration time:     25905.716 sec
Cross-slip time:          0.459 sec
Collision time:          83.042 sec
Topology time:           45.135 sec
Remesh time:              0.265 sec
Output time:            137.733 sec

Total time:           31667.148 sec

--------------------------------------------------
Step = 7230

Force time:           26802.683 sec
Mobility time:         3512.843 sec
Integration time:     25943.121 sec
Cross-slip time:          0.460 sec
Collision time:          83.157 sec
Topology time:           45.198 sec
Remesh time:              0.266 sec
Output time:            137.925 sec

Total time:           31713.628 sec

--------------------------------------------------
Step = 7240

Force time:           26837.769 sec
Mobility time:         3517.628 sec
Integration time:     25975.669 sec
Cross-slip time:          0.460 sec
Collision time:          83.272 sec
Topology time:           45.262 sec
Remesh time:              0.266 sec
Output time:            138.115 sec

Total time:           31755.353 sec

--------------------------------------------------
Step = 7250

Force time:           26880.219 sec
Mobility time:         3523.127 sec
Integration time:     26016.796 sec
Cross-slip time:          0.461 sec
Collision time:          83.387 sec
Topology time:           45.325 sec
Remesh time:              0.266 sec
Output time:            138.305 sec

Total time:           31805.538 sec

--------------------------------------------------
Step = 7260

Force time:           26915.949 sec
Mobility time:         3528.566 sec
Integration time:     26052.267 sec
Cross-slip time:          0.462 sec
Collision time:          83.503 sec
Topology time:           45.388 sec
Remesh time:              0.267 sec
Output time:            138.497 sec

Total time:           31848.636 sec

--------------------------------------------------
Step = 7270

Force time:           26951.166 sec
Mobility time:         3532.375 sec
Integration time:     26085.047 sec
Cross-slip time:          0.462 sec
Collision time:          83.618 sec
Topology time:           45.451 sec
Remesh time:              0.267 sec
Output time:            138.689 sec

Total time:           31889.603 sec

--------------------------------------------------
Step = 7280

Force time:           26989.239 sec
Mobility time:         3537.660 sec
Integration time:     26121.568 sec
Cross-slip time:          0.463 sec
Collision time:          83.733 sec
Topology time:           45.514 sec
Remesh time:              0.268 sec
Output time:            138.879 sec

Total time:           31935.194 sec

--------------------------------------------------
Step = 7290

Force time:           27035.519 sec
Mobility time:         3543.739 sec
Integration time:     26167.367 sec
Cross-slip time:          0.464 sec
Collision time:          83.849 sec
Topology time:           45.576 sec
Remesh time:              0.268 sec
Output time:            139.064 sec

Total time:           31989.851 sec

--------------------------------------------------
Step = 7300

Force time:           27069.165 sec
Mobility time:         3547.527 sec
Integration time:     26199.083 sec
